날짜,광물이름,보고서 내용
202306,셀레늄,"중국, 1~5월 셀레늄 수입 전년비 두 배 증가"
202306,셀레늄,천연 셀레늄의 내수가 상승으로 해외 구매량이 증가함에 따라 1~5월 셀레늄 수입량은 841톤으로 전년 동기의 412톤보다 두 배 이상 증가. 5월 수입량은 338톤으로 전년 동월의 116톤보다 두 배 이상 증가. 다운스트림 망간 생산업계의 생산 재개로 인한 수요 증가로 천연 셀레늄의 주요 공급자인 구리 생산업계가 제안가를 인상함에 따라 5월 천연 셀레늄 가격은 165~170위안/kg($23~24/kg)로 전년 동월의 90~120위안/kg보다 상승
202306,갈륨,"중국 시장, 6월 갈륨 가격 추이"
202306,갈륨,"갈륨금속(99.99% min) : 월말 시세는 1,700~1,750위안/kg(U$235~242/kg)(EXW D/P)로 전월 말 대비 70위안/톤 상승"
202306,갈륨,"갈륨금속(99.99999% min) : 갈륨금속(99.99% min) 상승과 함께 월말 시세는 1,850~1,900위안/kg(U$256~263/kg)(EXW D/P)로 전월 말 대비 20위안/톤 상승"
202306,갈륨,갈륨금속(99.99% min) 수출시장 : 6월 내내 전월 말 가격인 U$243~253/kg(FOB 중국)에서 보합
202306,갈륨,"‣ 보고서 자료원 : Argus Metals, Asian Metal, 코리아PDS"
202306,몰리브덴,세계 몰리브덴 협회(IMoA) : International Molybdenum Association
202306,몰리브덴,"중국의 1~5월 합금 누적 수출량은 3,956톤으로 전년 동기 6,697톤보다 40.9% 감소"
202306,안티모니,"다운스트림 수요부진으로 6월 29일 안티모니 금속(99.65%)은 6월 20일부터 공장도가 80,000~81,000위안/톤으로 안정세로 6월 15일보다 1,000위안/톤 하락. 동기간 삼산화물(99.8%)은 공장도가 71,000~72,000위안/톤을 유지하며 15일보다 1,500위안/톤 하락"
202306,안티모니,"안티모니 잉곳(99.65%min) 수출시장 : 내수가 하락, 위안화 대비 미달러 환율 급등으로 월말 시세는 U$12,000~12,200/t(FOB 중국)으로 전월 말 대비 U$400/t 하락"
202306,안티모니,"Sidney Resources와 Xtra Energy, 미국 Nevada 공장 공동개발"
202306,안티모니,"양사는 Xtra Energy가 Nevada(美) 주 Eastgate 인근에서 추진 중인 1,632 에이커 규모의 American Antimony Project 産 안티모니 광석을 Sidney사의 자체 생산공정을 통해 완제품으로 만들 공장을 동프로젝트 근처에 설립하는 계약을 체결함. Sidney사의 공정은 기존의 건식 야금(pyrometallurgical) 공정에 비해 시약과 물의 절감, 금속 회수를 위한 2차 처리 공정 생략, 은·구리·니켈·아연·망간을 회수 가능한 장점이 있다고 보고 동사는 이 공장을 통해 자사 공정의 효율성을 입증할 계획임"
202306,안티모니,"중국 안티모니 제련소 Taojiang Jiutong, 6월 안티모니 생산현황"
202306,안티모니,"여름철 고온과 부진한 수요에 대응하여 6월에 10일간 유지보수를 함에 따라 6월 同社의 안티모니 금속 생산량은 294톤으로 전월 485톤보다 감소. 6월 안티모니정광 생산량은 금속 상당 421톤으로 5월 394톤, 4월 415톤, 3월 270톤보다 증가"
202306,안티모니,"同社는 Hunan성 Yiyang에 안티모니 금속 4,000톤/년의 Taojiang Banxi 광산을 소유하고 있어 자체 정광으로 최근 몇 년 동안 안티모니 금속을 안정적으로 생산했는데 이는 중국의 안티모니 생산거점인 Hunan성 제련소들이 정광 부족으로 감산한 것과는 대조적임"
202306,안티모니,"계속되는 정광 부족으로 정광 공급업계가 가격 인하를 꺼리는 상황에서 7월 6일 Argus의 안티모니 정광(50% min) 가격은 7월 4일 1,000위안/톤 하락한 공장도가 67,000~69,000위안/톤으로 안정세"
202306,안티모니,"중국 시장, 6월 안티모니 가격 추이"
202306,안티모니,"안티모니 정광(50%min) : 원료 공급량은 충분했지만 수요부진으로 월말 시세는 67,500~68,500위안/톤(U$9,412~9,552/t)(Inc&Vat 배송료 포함 D/P)로 전월 말 대비 1,500위안/톤 하락"
202306,안티모니,"안티모니 잉곳(99.65%min) : 삼산화안티모니 공장에서 수요약세로 월말 시세는 79,000~80,000위안/톤(U$11,016~11,156/t)(EXW D/P)로 전월 말 대비 약 2,500위안/톤(U$349/t) 하락"
202306,안티모니,"안티모니 잉곳(99.85%min) : 원료 공급이 부족한 상황에도 수요약세로 월말 시세는 80,000~81,000위안/톤(U$11,156~11,295/t)(Inc&Vat EXW D/P)로 전월 말 대비 2,500위안/톤(U$349/t) 하락"
202306,안티모니,"삼산화안티모니(99.5%min) : 안티모니 잉곳 가격의 소폭 하락으로 월말 시세는 69,500~70,500위안/톤(U$9,691~9,831/t)(배송 D/A 30일)로 전월 말 대비 1,500위안/톤(U$209/t) 하락"
202306,안티모니,"삼산화안티모니(99.8%min) : 안티모니 잉곳 가격의 하락, 수요 약세로 시장은 강한 관망세를 나타냄. 월말 시세는 71,000~72,000위안/톤(U$9,900~10,040/t)(Inc&Vat 배송 D/A 30일)로 전월 말 대비 1,500위안/톤(U$209/t) 하락"
202306,안티모니,"삼산화안티모니(99.5%min) 수출시장 : 계속되는 위안화 약세, 하계휴가를 대비한 일부 재고 보충 수요로 인한 거래량 소폭 증가로 월말 시세는 U$9,950~10,150/t(Inc&Vat FOB 중국)으로 전월 말 대비 U$450/t 하락"
202306,몰리브덴,"5월 중국 철강업계의 합금 구매량은 약 11,500톤으로 전월비 15% 증가. 제철소의 구매량 증가 및 비용 상승으로 5월 합금 내수가는 약 10,000위안/톤($1,381/t) 상승. 합금(60%)의 5월 평균 수출가는 약 $56/kg(FOB)로 전월 평균 약 $49.7/kg(FOB)보다 상승."
202306,안티모니,"세계 시장, 6월 안티모니 가격 추이"
202306,안티모니,"안티모니 잉곳(99.65%min) 인도 : 현물공급은 부족하나 소비자의 강한 관망세로 시장은 교착상태를 보이며 안정됨. 6월 시세는 INR 1,020~1,030/kg로 전월 말 가격을 유지"
202306,안티모니,"유럽(로테르담) : 월초 안티모니 잉곳(99.65%min)은 현물공급 부족으로 상승했다가 이후 수요부진으로 하락하며 월말 시세는 U$11,800~12,000/t로 전월 말 가격 유지. 거래 부진 및 수요 약세로 삼산화안티모니(99.5%min) 월말 시세는 EUR 10.53~10.63/lb로 전월 말 대비 EUR 0.2/lb 하락"
202306,안티모니,미국(볼티모어) : 현물공급 부족에도 거래 부진으로 안티모니 잉곳(99.65%min) 월말 시세는 U$5.52~5.62/lb로 전월 말 대비 U$0.01/lb 하락. 수요 약세로 삼산화안티모니(99.5%min) 월말 시세는 U$4.88~4.98/lb로 전월 말 대비 U$0.1/lb 하락
202306,니오븀,"중국 시장, 6월 니오븀 가격 추이"
202306,니오븀,계속되는 수요 약세로 산화니오븀(99.99%min) 월말 시세는 315~325위안/kg(U$43.6~45.0/kg)(EXW D/P)로 전월 말 대비 1위안/kg(U$0.1/kg) 하락
202306,니오븀,내수가 하락으로 중국산 산화니오븀(99.99%min) 수출시장의 월말 시세는 U$45.0~46.0/kg(FOB 중국)까지 전월 말 대비 U$0.5/kg 하락
202306,니오븀,"세계 시장, 6월 니오븀 가격 추이"
202306,니오븀,수요 약세로 중국 니오븀정광(50%) 수입시장의 월말 시세는 U$14.7~15.0/lb(CIF 중국)로 전월 말 대비 U$0.4/lb 하락
202306,니오븀,하계휴가로 소비자들이 시장을 떠나면서 유럽(로테르담) 시장에서 페로니오븀(66%) 월말 시세는 U$46.8~47.8/kg(로테르담)로 전월 대비 U$0.2/kg 하락
202306,몰리브덴,"중국, 5월 페로몰리브덴(FeMo) 합금 수출감소"
202306,몰리브덴,"5월 합금 수출량은 540톤으로 전년 동월비 43%, 전월비 34.1% 감소. 이는 합금 공급업계가 국내 철강업계의 구매량 증가에 따른 수익률 상승으로 내수시장에 집중했기 때문임"
202306,티타늄,"티타늄스펀지(99.7%min) : 소비자들의 구매 보류로 월말 시세는 61,000~63,000위안/톤(U$8,442~8,719/t)(EXW D/P)까지 전월 말 대비 6,500위안/톤(U$896/t) 하락"
202306,코발트,"유럽 자동차 제조사 Stellantis, 노르웨이의 황산코발트 확보"
202306,티타늄,"판즈화(Panzhihua) 일메나이트(ilmenite)(TiO2 46%min, Fe2O3 8%max) : 수요약세로 월말에 2,160~2,210위안/톤(Ex&VAT EXW D/P)까지 전월 말 대비 40위안/톤 하락"
202306,망간,스테인리스 스틸 부문에서 수요부진으로 중국에 재고가 쌓이는 상황에서 철강업계는 망간 편 대신 저렴한 저탄소 페로망간을 사용하고 있고 유럽에도 재고가 많은데다 일각에서는 중국 선물가격의 추가 하락에 대한 기대로 시장을 관망 중이므로 중국에서 추진 중인 감산이 망간 시장을 부양할지는 불투명함
202306,희토류,"NdFeB(네오디뮴 철 붕소) 영구자석 : 희토류 주요 응용 분야 중 하나로 전기차 모터, 풍력발전, 터빈 등의 핵심 소재이며세계적으로 수요가 급증하고 있음. 이 자석의 핵심 소재는 희토류 네오디뮴&프라세오디뮴(NdPr 또는 PrNd)"
202306,희토류,"신에너지 차량(NEV), 산업용 모터 및 고급 소비자 가전 부문에서 고성능 영구자석의 수요 증가로 同社는 소결(燒結, sintered) NdFeB 자석 생산 용량을 2022년 8,000톤/년에서 2023년 10,000톤/년 이상으로 확대 계획. 이를 위해 올해 초, NEV용 고성능 소결 NdFeB 자석 1,500톤/년의 용량을 갖춘 Anhui성 Hufei시의 공장 가동, 내몽골 Baotou시에서 5,000톤/년 규모의 고성능 희토류 자석공장 준공(가동 시기 미정), Anhui성 Ningguo시에 총용량 5,000톤/년인 고성능 NdFeB 자석 프로젝트 올해 안에 가동계획"
202306,희토류,"스웨덴 국영 광업회사 LKAB, Per Geijer 광상 매장량 25% 상향"
202306,희토류,同社는 스웨덴 Kiruna시 인근에서 올해 1월 발견한 유럽 최대 희토류 광상인 Per Geijer 광상 매장량을 산화물 형태의 희토류 금속 100만톤에서 6월에 130만톤 이상으로 25% 이상 상향. 현재는 처리 허가를 신청 중이며 승인 시 환경허가 신청 예정. EU는 핵심 원자재법(CRMA)의 전략 원자재에 희토류를 포함시켜 중국 의존도를 낮추고자 함
202306,희토류,"핵심원자재법(Critical Raw Materials Act, CRMA) : EU 집행위가 주요 원자재에 대해 공급망 다변화를 통해 중국 등 특정 국가에 대한 과도한 의존을 완화하기 위해 2023년 3월 제안한 법. 여기에는 주요 광물별로 2030년까지 EU 연간 소비량 대비 채굴 최소 10% 이상, 가공 최소 40% 이상, 재활용 최소 15% 이상, 단일국가 수입 최대 65%로 제한 등을 목표로 하고 이를 위해 34개 원자재를 핵심 원자재(Critical Raw Materials), 16개를 전략 원자재(Strategic Raw Materials)로 명시"
202306,희토류,"호주 Ionic Rare Earths, 북아일랜드에서 산화물 생산착수"
202306,희토류,"同社의 자회사 Ionic Technologies는 북아일랜드 수도 Belfast의 재활용 시범공장에서 산화 네오디뮴(99.7%) 4.2kg과 산화 디스프로슘(99.8%) 0.6kg을 생산했으며 곧 네오디뮴&프라세오디뮴 산화물도 생산 예정. 동사는 다 쓴 풍력 터빈, EV 및 MRI 스캐너 등에서 추출한 자석을 습식 제련 공정을 통해 분리된 고급 희토류 산화물로 생산할 계획임"
202306,희토류,"호주 Lynas Rare Earths, 서호주 Kalgoorlie 공장 생산 임박"
202306,희토류,"同社는 Kalgoorlie 공장에 대한 시운전의 최종 단계를 6월 30일 완료하고 8월에 혼합 희토류 탄산염 생산에 착수. 동사는 공장 인근 Mt. Weld 광산에서 희토류를 채굴하여 동공장에서 중간재를 생산한 뒤 이를 말레이시아 공장으로 옮겨 희토류 산화물로 분리함. 이 말레이시아 공장은 자석용 네오디뮴&프라세오디뮴(NdPr) 세계 공급량의 15%를 차지함. 동사는 작년에 Mt. Weld 용량을 정광에 포함된 NdPr 14,400톤/년으로 두 배 확대 계획을 발표함"
202306,희토류,"네오디뮴&프라세오디뮴(NdPr 또는 PrNd) : 희토류 주요 응용 분야 중 하나이며 전기차 모터, 풍력발전, 터빈 등의 핵심 소재인 NdFeB(네오디뮴 철 붕소) 영구자석의 주요 소재"
202306,희토류,"일본, 5월 희토류 수입 전년비 16.9% 증가"
202306,희토류,"세륨(Ce) 수입 증가로 인해 5월 일본의 희토류 수입량은 1,556톤으로 전년비 16.9% 증가. 동월 산화 세륨 수입량은 금속 환산 104톤으로 77.4% 증가, 세륨 화합물 금속 환산 376톤으로 34% 증가. 두 소재는 자동차 배기가스 촉매재로 자동차 업계의 내수가 회복되며 수입 증가를 견인. 중국은 이 둘의 주요 공급국으로 각각 일본 총수입의 70% 이상, 46.8% 이상. 네오디뮴 및 프라세오디뮴 등 기타 희토류 금속 화합물 수입량은 153톤으로 17.2% 증가"
202306,희토류,"중국, 1~5월 미국산 · 미얀마산 희토류 수입 현황"
202306,희토류,"다운스트림 부문의 수요감소로 1~5월 미국산 희토류 금속 광석(HS 25309020) 수입량은 30,634톤(REO 15,317톤 상당)으로 전년 동기 34,455톤(REO 17,227톤)보다 감소, 평균 수입가는 $5,358/t으로 35% 하락. 5월 수입량은 5,343톤으로 전년 동월비 43% 증가, 전월비 38% 감소. 5월 평균 수입가는 $4,680/t으로 전월비 23%, 전년비 48% 하락"
202306,희토류,"REO(Rare Earth Oxides, 희토류 산화물) : 함희토류 원광에서 희토류 품위를 표시할 때 REO, 전희토산화물(Total Rare Earth Oxide, TREO) 등 산화물 형태로 표기함"
202306,희토류,"1~5월 미얀마산 희토류 산화물(HS 28469019), 탄산염 광석(HS 28469048) 및 희토류 금속 화합물(HS 28469099)을 포함한 미얀마산 희토류 광석 수입량은 28,490톤(REO 19,407톤)으로 전년비 8배 이상 급증. 평균 수입가는 $23,300/t으로 전년비 16% 하락"
202306,희토류,"5월 미얀마산 희토류 광석 수입량은 5,968톤(REO 4,119톤)으로 전년 동월 1,155톤(REO 765톤), 전월 5,587톤(REO 4,224톤)보다 증가. 5월 평균 수입가는 $19,148/t으로 전월 $22,251/t보다 14%, 전년 동월 $29,888/t보다 36% 하락"
202306,희토류,"캐나다 Neo Performance Materials, 에스토니아에 유럽 최초 희토류 자석공장 착공"
202306,희토류,"同社는 에스토니아 Narva시에 유럽 최초로 희토류 영구자석 공장 착공. 이는 희토류에 대한 중국 의존도를 줄이기 위한 유럽 공급망 개발의 핵심 단계로 1단계는 생산 용량이 소결 희토류 영구자석 약 2,000톤/년으로 2025년 준공 예정. 同社는 Narva 인근 Silmet에 아시아를 제외하면 유일한 대규모 상업용 시설인 3,000톤/년 규모의 경(經)희토류 분리 공장도 보유 중이며 여기에 원료를 공급하기 위해 그린란드에서 희토류 광산도 개발 중임"
202306,희토류,"동사는 호주 Hastings Technology Metals의 서호주 Yangibana 프로젝트에서 2025년 1Q부터 희토류 정광 최대 25,000톤/년, 이후 프로젝트 2단계에는 혼합 희토류 탄산염 최대 10,000톤/년을 구매하는 초기 계약도 체결했음"
202306,희토류,"중국 국영 Northern Rare Earth(NRE), 7월 PrNd 상장가 인하"
202306,희토류,"Northern Rare Earth(NRE) : 중국 최대의 경(輕) 희토류(Pr(프라세오디뮴), Nd(네오디뮴)) 생산기업으로 국영업체. 중국의 희토류 구매자와 판매자들이 현물거래를 위한 표준가격으로 同社의 상장가를 활용하고 있음"
202306,희토류,"同社는 7월 납품 프라세오디뮴&네오디뮴 산화물 상장가를 470,000위안/톤으로 전월비 25,000위안/톤 인하, 프라세오디뮴&네오디뮴 금속 580,000위안/톤으로 30,000위안/톤 인하, 네오디뮴 산화물 478,300위안/톤으로 33,400위안/톤 인하, 네오디뮴 금속 590,000위안/톤으로 40,000위안/톤 인하. 세륨 및 란탄 산화물 9,800위안/톤으로 전월 가격 유지"
